[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-550-W Yellow#,#780
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-750 Black#,#1775
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Long-Sleeve Logo Jersey#,#2307
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Half-Finger Gloves#,#1143
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Black#,#1846
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring Tire#,#2427
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Racing Socks#,#1932
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#2977
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-100 Silver#,#2228
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#1885
[Date].[Calendar Date].[Calendar Year].&[2012]#,#LL Road Tire#,#2311
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-100 Black#,#2653
[Date].[Calendar Date].[Calendar Year].&[2013]#,#AWC Logo Cap#,#2637
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Racing Socks#,#1514
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-550-W Yellow#,#1818
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#2165
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-550-W Yellow#,#2733
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-550-W Yellow#,#1846
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-150 Red#,#1359
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-350-W Yellow#,#979
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Black#,#1984
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-750 Black#,#2550
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-200 Silver#,#1240
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Black#,#2811
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-1000 Blue#,#1817
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-550-W Yellow#,#2439
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#2860
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#1726
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-200 Silver#,#1893
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Black#,#1427
[Date].[Calendar Date].[Calendar Year].&[2012]#,#All-Purpose Bike Stand#,#1907
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-250 Black#,#2323
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-350-W Yellow#,#2837
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-1000 Yellow#,#1329
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-2000 Blue#,#1033
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Black#,#1271
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-250 Black#,#2173
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#2411
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-2000 Blue#,#1086
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Classic Vest#,#886
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#879
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-550-W Yellow#,#861
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-550-W Yellow#,#878
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Long-Sleeve Logo Jersey#,#886
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Silver#,#1340
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Black#,#580
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-750 Black#,#1971
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-500 Black#,#2049
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Silver#,#1832
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#718
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Black#,#2931
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-550-W Yellow#,#1262
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-500 Silver#,#2520
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Black#,#1357
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Long-Sleeve Logo Jersey#,#954
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-750 Black#,#2870
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-550-W Yellow#,#1684
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Classic Vest#,#1004
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Black#,#1518
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Women's Mountain Shorts#,#718
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Classic Vest#,#2995
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Half-Finger Gloves#,#1740
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Short-Sleeve Classic Jersey#,#2945
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Short-Sleeve Classic Jersey#,#606
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-150 Red#,#1657
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Black#,#2029
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Women's Mountain Shorts#,#829
[Date].[Calendar Date].[Calendar Year].&[2011]#,#All-Purpose Bike Stand#,#2703
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Women's Mountain Shorts#,#2940
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-500 Black#,#645
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-400-W Silver#,#2882
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-750 Black#,#2609
[Date].[Calendar Date].[Calendar Year].&[2011]#,#HL Road Tire#,#644
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-3000 Blue#,#2176
[Date].[Calendar Date].[Calendar Year].&[2011]#,#All-Purpose Bike Stand#,#1844
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Red#,#2262
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-1000 Blue#,#2166
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Yellow#,#1696
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#2107
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Red#,#638
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Fender Set - Mountain#,#2228
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#1348
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-100 Silver#,#1907
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-100 Black#,#684
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Red#,#1386
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#2249
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Silver#,#2133
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Silver#,#1169
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Yellow#,#2709
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Half-Finger Gloves#,#2231
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Red#,#1705
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Red#,#1879
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Red#,#1772
[Date].[Calendar Date].[Calendar Year].&[2011]#,#HL Mountain Tire#,#689
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Women's Mountain Shorts#,#1035
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-150 Red#,#2986
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Half-Finger Gloves#,#1266
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-3000 Blue#,#1016
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-150 Red#,#2635
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#1070
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Sport-100 Helmet#,#896
[Date].[Calendar Date].[Calendar Year].&[2012]#,#AWC Logo Cap#,#768
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Red#,#1497
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-2000 Blue#,#1999
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Classic Vest#,#1840
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Red#,#2371
[Date].[Calendar Date].[Calendar Year].&[2011]#,#ML Road Tire#,#806
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-500 Black#,#1524
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#1865
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-3000 Yellow#,#1723
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Long-Sleeve Logo Jersey#,#1294
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Black#,#1174
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Bike Wash - Dissolver#,#2463
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Long-Sleeve Logo Jersey#,#1306
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Half-Finger Gloves#,#626
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-550-W Yellow#,#2677
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-150 Red#,#881
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Bike Wash - Dissolver#,#2560
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Short-Sleeve Classic Jersey#,#2540
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-2000 Blue#,#1842
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Sport-100 Helmet#,#592
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-150 Red#,#1130
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring Tire Tube#,#2813
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#2942
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-550-W Yellow#,#2066
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Short-Sleeve Classic Jersey#,#2162
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Hitch Rack - 4-Bike#,#1212
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-100 Black#,#919
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-250 Black#,#745
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Hydration Pack - 70 oz.#,#1801
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-500 Black#,#2636
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Short-Sleeve Classic Jersey#,#1127
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-550-W Yellow#,#2762
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-100 Silver#,#1945
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#2052
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Black#,#660
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Red#,#1017
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Black#,#1854
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Bike Wash - Dissolver#,#1264
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Women's Mountain Shorts#,#1109
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Red#,#2929
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-3000 Blue#,#2990
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Classic Vest#,#2766
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-200 Silver#,#1201
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#1194
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Women's Mountain Shorts#,#2688
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#1009
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Red#,#1310
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-150 Red#,#2637
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Yellow#,#1890
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Black#,#1728
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-100 Black#,#2752
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-1000 Blue#,#2193
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Long-Sleeve Logo Jersey#,#1939
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road Tire Tube#,#2110
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-550-W Yellow#,#1327
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-100 Black#,#638
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#836
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Black#,#827
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Hydration Pack - 70 oz.#,#2852
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Silver#,#723
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Black#,#1313
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-250 Red#,#627
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Women's Mountain Shorts#,#2866
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-500 Black#,#2590
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Red#,#1852
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#1062
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#2742
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Half-Finger Gloves#,#2813
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-350-W Yellow#,#2788
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Short-Sleeve Classic Jersey#,#1218
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#1159
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Red#,#1816
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Long-Sleeve Logo Jersey#,#788
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Short-Sleeve Classic Jersey#,#1907
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road Tire Tube#,#2246
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#2217
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-1000 Blue#,#855
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#1240
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#1328
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-3000 Blue#,#1584
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-400-W Silver#,#1135
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Bike Wash - Dissolver#,#849
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Short-Sleeve Classic Jersey#,#2937
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-1000 Blue#,#2299
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-150 Red#,#1082
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-3000 Yellow#,#2498
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#936
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Blue#,#1559
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Black#,#2861
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-500 Silver#,#2621
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Short-Sleeve Classic Jersey#,#2578
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-400-W Silver#,#1652
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-1000 Blue#,#560
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Red#,#1747
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#2852
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Patch Kit/8 Patches#,#1963
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Sport-100 Helmet#,#536
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-150 Red#,#1667
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-3000 Blue#,#1799
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Patch Kit/8 Patches#,#1687
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Black#,#1846
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Hydration Pack - 70 oz.#,#2371
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Red#,#2131
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Red#,#2092
[Date].[Calendar Date].[Calendar Year].&[2012]#,#ML Road Tire#,#761
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Women's Mountain Shorts#,#2287
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#2463
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Red#,#2138
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-250 Black#,#865
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#2738
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Black#,#1594
[Date].[Calendar Date].[Calendar Year].&[2013]#,#LL Mountain Tire#,#1565
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-350-W Yellow#,#742
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-350-W Yellow#,#1980
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Half-Finger Gloves#,#1807
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Red#,#777
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#1380
[Date].[Calendar Date].[Calendar Year].&[2010]#,#HL Mountain Tire#,#2871
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-100 Black#,#2694
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Black#,#2188
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road Tire Tube#,#1855
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-100 Black#,#680
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road Tire Tube#,#665
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Black#,#1174
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Silver#,#522
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-3000 Yellow#,#2974
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Black#,#1546
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Classic Vest#,#2290
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Short-Sleeve Classic Jersey#,#1077
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-400-W Silver#,#2511
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#2899
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#1765
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-500 Black#,#610
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-500 Black#,#2010
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Hydration Pack - 70 oz.#,#1903
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Sport-100 Helmet#,#995
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Short-Sleeve Classic Jersey#,#1003
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Bike Wash - Dissolver#,#2932
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-500 Silver#,#1563
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-350-W Yellow#,#2761
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-500 Silver#,#1157
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-200 Black#,#2835
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-2000 Blue#,#662
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-100 Black#,#2985
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#1993
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-750 Black#,#2204
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Sport-100 Helmet#,#2135
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road Tire Tube#,#1159
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Black#,#1825
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Black#,#871
[Date].[Calendar Date].[Calendar Year].&[2012]#,#LL Road Tire#,#1769
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#694
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-550-W Yellow#,#2946
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#2053
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road Bottle Cage#,#1866
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Short-Sleeve Classic Jersey#,#1702
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-3000 Yellow#,#2636
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-550-W Yellow#,#1421
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Patch Kit/8 Patches#,#2969
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-1000 Yellow#,#2558
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-150 Red#,#2989
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-150 Red#,#1207
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Short-Sleeve Classic Jersey#,#2583
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#2807
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-100 Silver#,#2985
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-550-W Yellow#,#1575
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Red#,#748
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-500 Black#,#570
[Date].[Calendar Date].[Calendar Year].&[2013]#,#LL Road Tire#,#1224
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-400-W Silver#,#1734
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Classic Vest#,#612
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-200 Silver#,#1624
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-550-W Yellow#,#2654
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#997
[Date].[Calendar Date].[Calendar Year].&[2011]#,#ML Mountain Tire#,#694
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Hitch Rack - 4-Bike#,#1340
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Hitch Rack - 4-Bike#,#2045
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Black#,#2198
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Silver#,#934
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-100 Black#,#2105
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Silver#,#1615
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-550-W Yellow#,#2355
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Short-Sleeve Classic Jersey#,#1699
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Silver#,#1951
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-250 Red#,#894
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Half-Finger Gloves#,#2159
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-100 Silver#,#2724
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Blue#,#2343
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-350-W Yellow#,#572
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#755
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#622
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-550-W Yellow#,#2605
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road Bottle Cage#,#1116
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-250 Black#,#1793
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Long-Sleeve Logo Jersey#,#1223
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-550-W Yellow#,#2045
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-500 Black#,#1451
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-750 Black#,#2210
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#1180
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-750 Black#,#1216
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#2950
[Date].[Calendar Date].[Calendar Year].&[2013]#,#LL Mountain Tire#,#1843
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Silver#,#753
[Date].[Calendar Date].[Calendar Year].&[2012]#,#LL Road Tire#,#1652
[Date].[Calendar Date].[Calendar Year].&[2011]#,#HL Mountain Tire#,#2214
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Long-Sleeve Logo Jersey#,#1152
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Long-Sleeve Logo Jersey#,#1724
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Short-Sleeve Classic Jersey#,#2229
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Black#,#1237
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-250 Black#,#2464
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Classic Vest#,#536
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-150 Red#,#1246
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Half-Finger Gloves#,#2850
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-750 Black#,#2802
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Sport-100 Helmet#,#2814
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#2673
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-100 Silver#,#2973
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-350-W Yellow#,#1181
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-250 Black#,#1392
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Black#,#1411
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Yellow#,#2992
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#998
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Red#,#1164
